name,price,_id
Kitchens of the Great Midwest,￥487.97,5c9e14afffe64c18a44def55
Jane Eyre,￥327.84,5c9e14afffe64c18a44def56
Imperfect Harmony,￥296.36,5c9e14afffe64c18a44def57
Icing (Aces Hockey #2),￥344.99,5c9e14afffe64c18a44def58
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",￥385.94,5c9e14afffe64c18a44def59
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),￥298.24,5c9e14afffe64c18a44def5a
"Giant Days, Vol. 1 (Giant Days #1-4)",￥484.21,5c9e14afffe64c18a44def5b
"Fruits Basket, Vol. 1 (Fruits Basket #1)",￥343.62,5c9e14afffe64c18a44def5c
Frankenstein,￥324.17,5c9e14bcffe64c18a44def5d
Forever Rockers (The Rocker #12),￥245.69,5c9e14bcffe64c18a44def5e
Fighting Fate (Fighting #6),￥334.75,5c9e14bcffe64c18a44def5f
Emma,￥280.92,5c9e14bcffe64c18a44def60
"Eat, Pray, Love",￥437.81,5c9e14bcffe64c18a44def61
Deep Under (Walker Security #1),￥401.72,5c9e14bcffe64c18a44def62
Choosing Our Religion: The Spiritual Lives of America's Nones,￥242.45,5c9e14bcffe64c18a44def63
Charlie and the Chocolate Factory (Charlie Bucket #1),￥194.93,5c9e14bcffe64c18a44def64
Charity's Cross (Charles Towne Belles #4),￥351.81,5c9e14bcffe64c18a44def65
Bright Lines,￥333.30,5c9e14bcffe64c18a44def66
Bridget Jones's Diary (Bridget Jones #1),￥254.39,5c9e14bcffe64c18a44def67
Bounty (Colorado Mountain #7),￥317.86,5c9e14bcffe64c18a44def68
Blood Defense (Samantha Brinkman #1),￥173.18,5c9e14bcffe64c18a44def69
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",￥295.60,5c9e14bcffe64c18a44def6a
Beyond Good and Evil,￥370.07,5c9e14bcffe64c18a44def6b
Alice in Wonderland (Alice's Adventures in Wonderland #1),￥473.72,5c9e14bcffe64c18a44def6c
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",￥486.77,5c9e14bcffe64c18a44def6d
A Spy's Devotion (The Regency Spies of London #1),￥144.77,5c9e14bcffe64c18a44def6e
1st to Die (Women's Murder Club #1),￥460.50,5c9e14bcffe64c18a44def6f
"1,000 Places to See Before You Die",￥222.49,5c9e14bcffe64c18a44def70
